,ProdName,TransID,ProdCat,SellType
5631,Apple Magic Keyboard,1893,Keyboar,B2B
5632,Apple Magic Keyboard,8360,Keyboar,B2B
5633,Apple Magic Keyboard,2346,Keyboar,B2B
5634,Apple Magic Keyboard,7582,Keyboar,B2B
5635,Apple Magic Keyboard,293,Keyboar,B2B
5636,Apple Magic Keyboard,7304,Keyboar,B2B
5637,Apple Magic Keyboard,4084,Keyboar,B2B
5638,Apple Magic Keyboard,4060,Keyboar,B2B
5639,Apple Magic Keyboard,7640,Keyboar,B2B
5640,Apple Magic Keyboard,4569,Keyboar,B2B
5641,Apple Magic Keyboard,5798,Keyboar,B2B
5642,Apple Magic Keyboard,3591,Keyboar,B2B
5643,Apple Magic Keyboard,1299,Keyboar,B2B
5644,Apple Magic Keyboard,7748,Keyboar,B2B
5645,Apple Magic Keyboard,5577,Keyboar,B2B
5646,Apple Magic Keyboard,3491,Keyboar,B2B
5647,Apple Magic Keyboard,5699,Keyboar,B2B
5648,Apple Magic Keyboard,2234,Keyboar,B2B
5649,Apple Magic Keyboard,3751,Keyboar,B2B
5650,Apple Magic Keyboard,4156,Keyboar,B2B
5651,Apple Magic Keyboard,5714,Keyboar,B2B
5652,Apple Magic Keyboard,8528,Keyboar,B2B
5653,Apple Magic Keyboard,9164,Keyboar,B2B
5654,Apple Magic Keyboard,3927,Keyboar,B2B
5655,Apple Magic Keyboard,3271,Keyboar,B2B
5656,Apple Magic Keyboard,9018,Keyboar,B2B
5657,Apple Magic Keyboard,4565,Keyboar,B2B
5658,Apple Magic Keyboard,1997,Keyboar,B2B
5659,Apple Magic Keyboard,9573,Keyboar,B2B
5660,Apple Magic Keyboard,2703,Keyboar,B2B
5661,Apple Magic Keyboard,5505,Keyboar,B2B
5662,Apple Magic Keyboard,2134,Keyboar,B2B
5663,Apple Magic Keyboard,3343,Keyboar,B2B
5664,Apple Magic Keyboard,4033,Keyboar,B2B
5665,Apple Magic Keyboard,2366,Keyboar,B2B
5666,Apple Magic Keyboard,7270,Keyboar,B2B
5667,Apple Magic Keyboard,2680,Keyboar,B2B
5668,Apple Magic Keyboard,4089,Keyboar,B2B
5669,Apple Magic Keyboard,9044,Keyboar,B2B
5670,Apple Magic Keyboard,277,Keyboar,B2B
5671,Apple Magic Keyboard,9754,Keyboar,B2B
5672,Apple Magic Keyboard,9595,Keyboar,B2B
5673,Apple Magic Keyboard,5425,Keyboar,B2B
5674,Apple Magic Keyboard,3852,Keyboar,B2B
5675,Apple Magic Keyboard,3203,Keyboar,B2B
5676,Apple Magic Keyboard,8987,Keyboar,B2B
5677,Apple Magic Keyboard,1963,Keyboar,B2B
5678,Apple Magic Keyboard,6900,Keyboar,B2B
5679,Apple Magic Keyboard,851,Keyboar,B2B
5680,Apple Magic Keyboard,989,Keyboar,B2B
5681,Apple Magic Keyboard,2763,Keyboar,B2B
5682,Apple Magic Keyboard,8179,Keyboar,B2B
5683,Apple Magic Keyboard,4517,Keyboar,B2B
5684,Apple Magic Keyboard,5635,Keyboar,B2B
5685,Apple Magic Keyboard,5570,Keyboar,B2B
5686,Apple Magic Keyboard,4697,Keyboar,B2B
5687,Apple Magic Keyboard,1255,Keyboar,B2B
5688,Apple Magic Keyboard,8407,Keyboar,B2B
5689,Apple Magic Keyboard,4566,Keyboar,B2B
5690,Apple Magic Keyboard,5715,Keyboar,B2B
5691,Apple Magic Keyboard,741,Keyboar,B2B
5692,Apple Magic Keyboard,9608,Keyboar,B2B
5693,Apple Magic Keyboard,5111,Keyboar,B2B
5694,Apple Magic Keyboard,7033,Keyboar,B2B
5695,Apple Magic Keyboard,2594,Keyboar,B2B
5696,Apple Magic Keyboard,9802,Keyboar,B2B
5697,Apple Magic Keyboard,5016,Keyboar,B2B
5698,Apple Magic Keyboard,50,Keyboar,B2B
5699,Apple Magic Keyboard,2939,Keyboar,B2B
5700,Apple Magic Keyboard,2469,Keyboar,B2B
5701,Apple Magic Keyboard,4843,Keyboar,B2B
5702,Apple Magic Keyboard,5979,Keyboar,B2B
5703,Apple Magic Keyboard,3955,Keyboar,B2B
5704,Apple Magic Keyboard,4064,Keyboar,B2B
5705,Apple Magic Keyboard,8278,Keyboar,B2B
5706,Apple Magic Keyboard,4164,Keyboar,B2B
5707,Apple Magic Keyboard,9818,Keyboar,B2B
5708,Apple Magic Keyboard,1933,Keyboar,B2B
5709,Apple Magic Keyboard,108,Keyboar,B2B
5710,Apple Magic Keyboard,5216,Keyboar,B2B
5711,Apple Magic Keyboard,9623,Keyboar,B2B
5712,Apple Magic Keyboard,6336,Keyboar,B2B
5713,Apple Magic Keyboard,8715,Keyboar,B2B
5714,Apple Magic Keyboard,874,Keyboar,B2B
5715,Apple Magic Keyboard,9145,Keyboar,B2B
5716,Apple Magic Keyboard,4257,Keyboar,B2B
5717,Apple Magic Keyboard,4066,Keyboar,B2B
5718,Apple Magic Keyboard,2227,Keyboar,B2B
5719,Apple Magic Keyboard,1882,Keyboar,B2B
5720,Apple Magic Keyboard,9126,Keyboar,B2B
5721,Apple Magic Keyboard,9801,Keyboar,B2B
5722,Apple Magic Keyboard,5905,Keyboar,B2B
5723,Apple Magic Keyboard,3669,Keyboar,B2B
5724,Apple Magic Keyboard,2320,Keyboar,B2B
5725,Apple Magic Keyboard,817,Keyboar,B2B
5726,Apple Magic Keyboard,3256,Keyboar,B2B
5727,Apple Magic Keyboard,5559,Keyboar,B2B
5728,Apple Magic Keyboard,6661,Keyboar,B2B
5729,Apple Magic Keyboard,9793,Keyboar,B2B
5730,Apple Magic Keyboard,5555,Keyboar,B2B
5731,Apple Magic Keyboard,267,Keyboar,B2B
5732,Apple Magic Keyboard,1308,Keyboar,B2B
5733,Apple Magic Keyboard,1127,Keyboar,B2B
5734,Apple Magic Keyboard,7332,Keyboar,B2B
5735,Apple Magic Keyboard,4746,Keyboar,B2B
5736,Apple Magic Keyboard,1992,Keyboar,B2B
5737,Apple Magic Keyboard,7316,Keyboar,B2B
5738,Apple Magic Keyboard,9752,Keyboar,B2B
5739,Apple Magic Keyboard,583,Keyboar,B2B
5740,Apple Magic Keyboard,9221,Keyboar,B2B
5741,Apple Magic Keyboard,3272,Keyboar,B2B
5742,Apple Magic Keyboard,1148,Keyboar,B2B
5743,Apple Magic Keyboard,9111,Keyboar,B2B
5744,Apple Magic Keyboard,3207,Keyboar,B2B
5745,Apple Magic Keyboard,8093,Keyboar,B2B
5746,Apple Magic Keyboard,3463,Keyboar,B2B
5747,Apple Magic Keyboard,3429,Keyboar,B2B
5748,Apple Magic Keyboard,772,Keyboar,B2B
5749,Apple Magic Keyboard,4314,Keyboar,B2B
5750,Apple Magic Keyboard,6133,Keyboar,B2B
5751,Apple Magic Keyboard,9017,Keyboar,B2B
5752,Apple Magic Keyboard,3109,Keyboar,B2B
5753,Apple Magic Keyboard,5491,Keyboar,B2B
5754,Apple Magic Keyboard,860,Keyboar,B2B
5755,Apple Magic Keyboard,2766,Keyboar,B2B
5756,Apple Magic Keyboard,990,Keyboar,B2B
5757,Apple Magic Keyboard,3912,Keyboar,B2B
5758,Apple Magic Keyboard,7441,Keyboar,B2B
5759,Apple Magic Keyboard,1092,Keyboar,B2B
5760,Apple Magic Keyboard,5553,Keyboar,B2B
5761,Apple Magic Keyboard,329,Keyboar,B2B
5762,Apple Magic Keyboard,1198,Keyboar,B2B
5763,Apple Magic Keyboard,6162,Keyboar,B2B
5764,Apple Magic Keyboard,4274,Keyboar,B2B
5765,Apple Magic Keyboard,1217,Keyboar,B2B
5766,Apple Magic Keyboard,997,Keyboar,B2B
5767,Apple Magic Keyboard,2253,Keyboar,B2B
5768,Apple Magic Keyboard,8917,Keyboar,B2B
5769,Apple Magic Keyboard,6675,Keyboar,B2B
5770,Apple Magic Keyboard,4272,Keyboar,B2B
5771,Apple Magic Keyboard,5306,Keyboar,B2B
5772,Apple Magic Keyboard,1003,Keyboar,B2B
5773,Apple Magic Keyboard,3197,Keyboar,B2B
5774,Apple Magic Keyboard,5661,Keyboar,B2B
5775,Apple Magic Keyboard,5725,Keyboar,B2B
5776,Apple Magic Keyboard,9375,Keyboar,B2B
5777,Apple Magic Keyboard,2076,Keyboar,B2B
5778,Apple Magic Keyboard,1899,Keyboar,B2B
5779,Apple Magic Keyboard,7671,Keyboar,B2B
5780,Apple Magic Keyboard,2731,Keyboar,B2B
5781,Apple Magic Keyboard,2445,Keyboar,B2B
5782,Apple Magic Keyboard,7857,Keyboar,B2B
5783,Apple Magic Keyboard,2365,Keyboar,B2B
5784,Apple Magic Keyboard,3308,Keyboar,B2B
5785,Apple Magic Keyboard,7395,Keyboar,B2B
5786,Apple Magic Keyboard,7023,Keyboar,B2B
5787,Apple Magic Keyboard,2052,Keyboar,B2B
5788,Apple Magic Keyboard,5134,Keyboar,B2B
5789,Apple Magic Keyboard,5931,Keyboar,B2B
5790,Apple Magic Keyboard,3046,Keyboar,B2B
5791,Apple Magic Keyboard,6085,Keyboar,B2B
5792,Apple Magic Keyboard,7710,Keyboar,B2B
5793,Apple Magic Keyboard,625,Keyboar,B2B
5794,Apple Magic Keyboard,1922,Keyboar,B2B
5795,Apple Magic Keyboard,9182,Keyboar,B2B
5796,Apple Magic Keyboard,1827,Keyboar,B2B
5797,Apple Magic Keyboard,5609,Keyboar,B2B
5798,Apple Magic Keyboard,4431,Keyboar,B2B
5799,Apple Magic Keyboard,5723,Keyboar,B2B
5800,Apple Magic Keyboard,6469,Keyboar,B2B
5801,Apple Magic Keyboard,7144,Keyboar,B2B
5802,Apple Magic Keyboard,3242,Keyboar,B2B
5803,Apple Magic Keyboard,4445,Keyboar,B2B
5804,Apple Magic Keyboard,6788,Keyboar,B2B
5805,Apple Magic Keyboard,1228,Keyboar,B2B
5806,Apple Magic Keyboard,454,Keyboar,B2B
5807,Apple Magic Keyboard,7847,Keyboar,B2B
5808,Apple Magic Keyboard,6018,Keyboar,B2B
5809,Apple Magic Keyboard,4220,Keyboar,B2B
5810,Apple Magic Keyboard,1206,Keyboar,B2B
5811,Apple Magic Keyboard,1068,Keyboar,B2B
5812,Apple Magic Keyboard,9355,Keyboar,B2B
5813,Apple Magic Keyboard,7876,Keyboar,B2B
5814,Apple Magic Keyboard,8951,Keyboar,B2B
5815,Apple Magic Keyboard,4333,Keyboar,B2B
5816,Apple Magic Keyboard,6126,Keyboar,B2B
5817,Apple Magic Keyboard,3223,Keyboar,B2B
5818,Apple Magic Keyboard,9186,Keyboar,B2B
5819,Apple Magic Keyboard,3309,Keyboar,B2B
5820,Apple Magic Keyboard,7484,Keyboar,B2B
5821,Apple Magic Keyboard,7908,Keyboar,B2B
5822,Apple Magic Keyboard,5452,Keyboar,B2B
5823,Apple Magic Keyboard,6541,Keyboar,B2B
5824,Apple Magic Keyboard,2899,Keyboar,B2B
5825,Apple Magic Keyboard,5002,Keyboar,B2B
5826,Apple Magic Keyboard,4680,Keyboar,B2B
5827,Apple Magic Keyboard,240,Keyboar,B2B
5828,Apple Magic Keyboard,3010,Keyboar,B2B
5829,Apple Magic Keyboard,957,Keyboar,B2B
5830,Apple Magic Keyboard,8554,Keyboar,B2B
5831,Apple Magic Keyboard,3930,Keyboar,B2B
5832,Apple Magic Keyboard,9190,Keyboar,B2B
5833,Apple Magic Keyboard,6711,Keyboar,B2B
5834,Apple Magic Keyboard,811,Keyboar,B2B
5835,Apple Magic Keyboard,7626,Keyboar,B2B
5836,Apple Magic Keyboard,3935,Keyboar,B2B
5837,Apple Magic Keyboard,9636,Keyboar,B2B
5838,Apple Magic Keyboard,7828,Keyboar,B2B
5839,Apple Magic Keyboard,9067,Keyboar,B2B
5840,Apple Magic Keyboard,8679,Keyboar,B2B
5841,Apple Magic Keyboard,4405,Keyboar,B2B
5842,Apple Magic Keyboard,3415,Keyboar,B2B
5843,Apple Magic Keyboard,4429,Keyboar,B2B
5844,Apple Magic Keyboard,2354,Keyboar,B2B
5845,Apple Magic Keyboard,8710,Keyboar,B2B
5846,Apple Magic Keyboard,8884,Keyboar,B2B
5847,Apple Magic Keyboard,6811,Keyboar,B2B
5848,Apple Magic Keyboard,1034,Keyboar,B2B
5849,Apple Magic Keyboard,4691,Keyboar,B2B
5850,Apple Magic Keyboard,6874,Keyboar,B2B
5851,Apple Magic Keyboard,6647,Keyboar,B2B
5852,Apple Magic Keyboard,3220,Keyboar,B2B
5853,Apple Magic Keyboard,274,Keyboar,B2B
5854,Apple Magic Keyboard,5900,Keyboar,B2B
5855,Apple Magic Keyboard,6753,Keyboar,B2B
5856,Apple Magic Keyboard,8498,Keyboar,B2B
5857,Apple Magic Keyboard,8994,Keyboar,B2B
5858,Apple Magic Keyboard,6255,Keyboar,B2B
5859,Apple Magic Keyboard,2911,Keyboar,B2B
5860,Apple Magic Keyboard,1864,Keyboar,B2B
5861,Apple Magic Keyboard,3069,Keyboar,B2B
5862,Apple Magic Keyboard,5360,Keyboar,B2B
5863,Apple Magic Keyboard,5592,Keyboar,B2B
5864,Apple Magic Keyboard,2974,Keyboar,B2B
5865,Apple Magic Keyboard,9137,Keyboar,B2B
5866,Apple Magic Keyboard,8475,Keyboar,B2B
5867,Apple Magic Keyboard,8666,Keyboar,B2B
5868,Apple Magic Keyboard,5825,Keyboar,B2B
5869,Apple Magic Keyboard,5298,Keyboar,B2B
5870,Apple Magic Keyboard,5644,Keyboar,B2B
5871,Apple Magic Keyboard,856,Keyboar,B2B
5872,Apple Magic Keyboard,5732,Keyboar,B2B
5873,Apple Magic Keyboard,2026,Keyboar,B2B
5874,Apple Magic Keyboard,9085,Keyboar,B2B
5875,Apple Magic Keyboard,3032,Keyboar,B2B
5876,Apple Magic Keyboard,1202,Keyboar,B2B
5877,Apple Magic Keyboard,840,Keyboar,B2B
5878,Apple Magic Keyboard,1145,Keyboar,B2B
5879,Apple Magic Keyboard,950,Keyboar,B2B
5880,Apple Magic Keyboard,5365,Keyboar,B2B
5881,Apple Magic Keyboard,8850,Keyboar,B2B
5882,Apple Magic Keyboard,2635,Keyboar,B2B
5883,Apple Magic Keyboard,3475,Keyboar,B2B
5884,Apple Magic Keyboard,2938,Keyboar,B2B
5885,Apple Magic Keyboard,3985,Keyboar,B2B
5886,Apple Magic Keyboard,761,Keyboar,B2B
5887,Apple Magic Keyboard,3752,Keyboar,B2B
5888,Apple Magic Keyboard,5530,Keyboar,B2B
5889,Apple Magic Keyboard,7993,Keyboar,B2B
5890,Apple Magic Keyboard,1726,Keyboar,B2B
5891,Apple Magic Keyboard,8454,Keyboar,B2B
5892,Apple Magic Keyboard,4012,Keyboar,B2B
5893,Apple Magic Keyboard,8367,Keyboar,B2B
5894,Apple Magic Keyboard,9173,Keyboar,B2B
5895,Apple Magic Keyboard,1122,Keyboar,B2B
5896,Apple Magic Keyboard,3504,Keyboar,B2B
5897,Apple Magic Keyboard,928,Keyboar,B2B
5898,Apple Magic Keyboard,5624,Keyboar,B2B
5899,Apple Magic Keyboard,1824,Keyboar,B2B
5900,Apple Magic Keyboard,3442,Keyboar,B2B
5901,Apple Magic Keyboard,5392,Keyboar,B2B
5902,Apple Magic Keyboard,3855,Keyboar,B2B
5903,Apple Magic Keyboard,7210,Keyboar,B2B
5904,Apple Magic Keyboard,8611,Keyboar,B2B
5905,Apple Magic Keyboard,4179,Keyboar,B2B
5906,Apple Magic Keyboard,1149,Keyboar,B2B
5907,Apple Magic Keyboard,7541,Keyboar,B2B
5908,Apple Magic Keyboard,5063,Keyboar,B2B
5909,Apple Magic Keyboard,34,Keyboar,B2B
5910,Apple Magic Keyboard,5536,Keyboar,B2B
5911,Apple Magic Keyboard,1659,Keyboar,B2B
5912,Apple Magic Keyboard,352,Keyboar,B2B
5913,Apple Magic Keyboard,5423,Keyboar,B2B
5914,Apple Magic Keyboard,1995,Keyboar,B2B
5915,Apple Magic Keyboard,295,Keyboar,B2B
5916,Apple Magic Keyboard,9435,Keyboar,B2B
5917,Apple Magic Keyboard,844,Keyboar,B2B
5918,Apple Magic Keyboard,4339,Keyboar,B2B
5919,Apple Magic Keyboard,1875,Keyboar,B2B
5920,Apple Magic Keyboard,769,Keyboar,B2B
5921,Apple Magic Keyboard,5614,Keyboar,B2B
5922,Apple Magic Keyboard,4395,Keyboar,B2B
5923,Apple Magic Keyboard,3330,Keyboar,B2B
5924,Apple Magic Keyboard,1285,Keyboar,B2B
5925,Apple Magic Keyboard,1313,Keyboar,B2B
5926,Apple Magic Keyboard,3369,Keyboar,B2B
5927,Apple Magic Keyboard,6591,Keyboar,B2B
5928,Apple Magic Keyboard,8490,Keyboar,B2B
5929,Apple Magic Keyboard,5151,Keyboar,B2B
5930,Apple Magic Keyboard,5642,Keyboar,B2B
5931,Apple Magic Keyboard,2566,Keyboar,B2B
5932,Apple Magic Keyboard,9782,Keyboar,B2B
5933,Apple Magic Keyboard,980,Keyboar,B2B
5934,Apple Magic Keyboard,4048,Keyboar,B2B
5935,Apple Magic Keyboard,6895,Keyboar,B2B
5936,Apple Magic Keyboard,4223,Keyboar,B2B
5937,Apple Magic Keyboard,4114,Keyboar,B2B
5938,Apple Magic Keyboard,4056,Keyboar,B2B
5939,Apple Magic Keyboard,5801,Keyboar,B2B
5940,Apple Magic Keyboard,4336,Keyboar,B2B
5941,Apple Magic Keyboard,5781,Keyboar,B2B
5942,Apple Magic Keyboard,6231,Keyboar,B2B
5943,Apple Magic Keyboard,8184,Keyboar,B2B
5944,Apple Magic Keyboard,7809,Keyboar,B2B
5945,Apple Magic Keyboard,7811,Keyboar,B2B
5946,Apple Magic Keyboard,8068,Keyboar,B2B
5947,Apple Magic Keyboard,9153,Keyboar,B2B
5948,Apple Magic Keyboard,2705,Keyboar,B2B
5949,Apple Magic Keyboard,6804,Keyboar,B2B
5950,Apple Magic Keyboard,8174,Keyboar,B2B
5951,Apple Magic Keyboard,4163,Keyboar,B2B
5952,Apple Magic Keyboard,7705,Keyboar,B2B
5953,Apple Magic Keyboard,4107,Keyboar,B2B
5954,Apple Magic Keyboard,9176,Keyboar,B2B
5955,Apple Magic Keyboard,5739,Keyboar,B2B
5956,Apple Magic Keyboard,636,Keyboar,B2B
5957,Apple Magic Keyboard,6458,Keyboar,B2B
5958,Apple Magic Keyboard,1543,Keyboar,B2B
5959,Apple Magic Keyboard,9769,Keyboar,B2B
5960,Apple Magic Keyboard,1183,Keyboar,B2B
5961,Apple Magic Keyboard,4105,Keyboar,B2B
5962,Apple Magic Keyboard,1493,Keyboar,B2B
5963,Apple Magic Keyboard,7284,Keyboar,B2B
5964,Apple Magic Keyboard,9514,Keyboar,B2B
5965,Apple Magic Keyboard,8240,Keyboar,B2B
5966,Apple Magic Keyboard,2468,Keyboar,B2B
5967,Apple Magic Keyboard,6863,Keyboar,B2B
5968,Apple Magic Keyboard,4061,Keyboar,B2B
5969,Apple Magic Keyboard,5997,Keyboar,B2B
5970,Apple Magic Keyboard,223,Keyboar,B2B
5971,Apple Magic Keyboard,6704,Keyboar,B2B
5972,Apple Magic Keyboard,1443,Keyboar,B2B
5973,Apple Magic Keyboard,4201,Keyboar,B2B
5974,Apple Magic Keyboard,2051,Keyboar,B2B
5975,Apple Magic Keyboard,4616,Keyboar,B2B
5976,Apple Magic Keyboard,5734,Keyboar,B2B
5977,Apple Magic Keyboard,2055,Keyboar,B2B
5978,Apple Magic Keyboard,3062,Keyboar,B2B
5979,Apple Magic Keyboard,8239,Keyboar,B2B
5980,Apple Magic Keyboard,5766,Keyboar,B2B
5981,Apple Magic Keyboard,759,Keyboar,B2B
5982,Apple Magic Keyboard,5445,Keyboar,B2B
5983,Apple Magic Keyboard,6341,Keyboar,B2B
5984,Apple Magic Keyboard,8626,Keyboar,B2B
5985,Apple Magic Keyboard,7201,Keyboar,B2B
5986,Apple Magic Keyboard,4167,Keyboar,B2B
5987,Apple Magic Keyboard,8638,Keyboar,B2B
5988,Apple Magic Keyboard,7503,Keyboar,B2B
5989,Apple Magic Keyboard,2090,Keyboar,B2B
5990,Apple Magic Keyboard,1256,Keyboar,B2B
5991,Apple Magic Keyboard,9831,Keyboar,B2B
5992,Apple Magic Keyboard,3352,Keyboar,B2B
5993,Apple Magic Keyboard,376,Keyboar,B2B
5994,Apple Magic Keyboard,4908,Keyboar,B2B
5995,Apple Magic Keyboard,3725,Keyboar,B2B
5996,Apple Magic Keyboard,1592,Keyboar,B2B
5997,Apple Magic Keyboard,8719,Keyboar,B2B
5998,Apple Magic Keyboard,4400,Keyboar,B2B
5999,Apple Magic Keyboard,3750,Keyboar,B2B
6000,Apple Magic Keyboard,9088,Keyboar,B2B
6001,Apple Magic Keyboard,186,Keyboar,B2B
6002,Apple Magic Keyboard,1915,Keyboar,B2B
6003,Apple Magic Keyboard,9438,Keyboar,B2B
6004,Apple Magic Keyboard,824,Keyboar,B2B
6005,Apple Magic Keyboard,2479,Keyboar,B2B
6006,Apple Magic Keyboard,8744,Keyboar,B2B
6007,Apple Magic Keyboard,1549,Keyboar,B2B
6008,Apple Magic Keyboard,482,Keyboar,B2B
6009,Apple Magic Keyboard,3676,Keyboar,B2B
6010,Apple Magic Keyboard,3992,Keyboar,B2B
6011,Apple Magic Keyboard,1559,Keyboar,B2B
6012,Apple Magic Keyboard,650,Keyboar,B2B
6013,Apple Magic Keyboard,9820,Keyboar,B2B
6014,Apple Magic Keyboard,6681,Keyboar,B2B
6015,Apple Magic Keyboard,4774,Keyboar,B2B
6016,Apple Magic Keyboard,2483,Keyboar,B2B
6017,Apple Magic Keyboard,4389,Keyboar,B2B
6018,Apple Magic Keyboard,3942,Keyboar,B2B
6019,Apple Magic Keyboard,3214,Keyboar,B2B
6020,Apple Magic Keyboard,9341,Keyboar,B2B
6021,Apple Magic Keyboard,4001,Keyboar,B2B
6022,Apple Magic Keyboard,8903,Keyboar,B2B
6023,Apple Magic Keyboard,5542,Keyboar,B2B
6024,Apple Magic Keyboard,9553,Keyboar,B2B
6025,Apple Magic Keyboard,8965,Keyboar,B2B
6026,Apple Magic Keyboard,8702,Keyboar,B2B
6027,Apple Magic Keyboard,2554,Keyboar,B2B
6028,Apple Magic Keyboard,1276,Keyboar,B2B
6029,Apple Magic Keyboard,7107,Keyboar,B2B
6030,Apple Magic Keyboard,1354,Keyboar,B2B
6031,Apple Magic Keyboard,1906,Keyboar,B2B
6032,Apple Magic Keyboard,7826,Keyboar,B2B
6033,Apple Magic Keyboard,7805,Keyboar,B2B
6034,Apple Magic Keyboard,5967,Keyboar,B2B
6035,Apple Magic Keyboard,6194,Keyboar,B2B
6036,Apple Magic Keyboard,6809,Keyboar,B2B
6037,Apple Magic Keyboard,6722,Keyboar,B2B
6038,Apple Magic Keyboard,9114,Keyboar,B2B
6039,Apple Magic Keyboard,1189,Keyboar,B2B
6040,Apple Magic Keyboard,9055,Keyboar,B2B
6041,Apple Magic Keyboard,1220,Keyboar,B2B
6042,Apple Magic Keyboard,8260,Keyboar,B2B
6043,Apple Magic Keyboard,8643,Keyboar,B2B
6044,Apple Magic Keyboard,1566,Keyboar,B2B
6045,Apple Magic Keyboard,7745,Keyboar,B2B
6046,Apple Magic Keyboard,5958,Keyboar,B2B
6047,Apple Magic Keyboard,1833,Keyboar,B2B
6048,Apple Magic Keyboard,564,Keyboar,B2B
6049,Apple Magic Keyboard,8447,Keyboar,B2B
6050,Apple Magic Keyboard,4446,Keyboar,B2B
6051,Apple Magic Keyboard,2462,Keyboar,B2B
6052,Apple Magic Keyboard,1717,Keyboar,B2B
6053,Apple Magic Keyboard,2753,Keyboar,B2B
6054,Apple Magic Keyboard,2948,Keyboar,B2B
6055,Apple Magic Keyboard,2225,Keyboar,B2B
6056,Apple Magic Keyboard,3234,Keyboar,B2B
6057,Apple Magic Keyboard,1754,Keyboar,B2B
6058,Apple Magic Keyboard,4036,Keyboar,B2B
6059,Apple Magic Keyboard,7308,Keyboar,B2B
6060,Apple Magic Keyboard,1338,Keyboar,B2B
6061,Apple Magic Keyboard,6905,Keyboar,B2B
6062,Apple Magic Keyboard,4214,Keyboar,B2B
6063,Apple Magic Keyboard,4499,Keyboar,B2B
6064,Apple Magic Keyboard,6492,Keyboar,B2B
6065,Apple Magic Keyboard,3316,Keyboar,B2B
6066,Apple Magic Keyboard,6850,Keyboar,B2B
6067,Apple Magic Keyboard,1918,Keyboar,B2B
6068,Apple Magic Keyboard,5707,Keyboar,B2B
6069,Apple Magic Keyboard,9106,Keyboar,B2B
6070,Apple Magic Keyboard,3209,Keyboar,B2B
6071,Apple Magic Keyboard,4473,Keyboar,B2B
6072,Apple Magic Keyboard,4382,Keyboar,B2B
6073,Apple Magic Keyboard,4994,Keyboar,B2B
6074,Apple Magic Keyboard,991,Keyboar,B2B
6075,Apple Magic Keyboard,4522,Keyboar,B2B
6076,Apple Magic Keyboard,802,Keyboar,B2B
6077,Apple Magic Keyboard,8018,Keyboar,B2B
6078,Apple Magic Keyboard,8796,Keyboar,B2B
6079,Apple Magic Keyboard,6314,Keyboar,B2B
6080,Apple Magic Keyboard,6710,Keyboar,B2B
6081,Apple Magic Keyboard,4627,Keyboar,B2B
6082,Apple Magic Keyboard,7069,Keyboar,B2B
6083,Apple Magic Keyboard,2762,Keyboar,B2B
6084,Apple Magic Keyboard,7835,Keyboar,B2B
6085,Apple Magic Keyboard,4005,Keyboar,B2B
6086,Apple Magic Keyboard,5721,Keyboar,B2B
6087,Apple Magic Keyboard,7725,Keyboar,B2B
6088,Apple Magic Keyboard,3678,Keyboar,B2B
6089,Apple Magic Keyboard,9072,Keyboar,B2B
6090,Apple Magic Keyboard,5688,Keyboar,B2B
6091,Apple Magic Keyboard,1444,Keyboar,B2B
6092,Apple Magic Keyboard,9735,Keyboar,B2B
6093,Apple TV,1229,Smart.Home.Devices,B2B
6094,Apple TV,7098,Smart.Home.Devices,B2B
6095,Apple TV,8610,Smart.Home.Devices,B2B
6096,Apple TV,7360,Smart.Home.Devices,B2B
6097,Apple TV,2149,Smart.Home.Devices,B2B
6098,Apple TV,6780,Smart.Home.Devices,B2B
6099,Apple TV,5541,Smart.Home.Devices,B2B
6100,Apple TV,5458,Smart.Home.Devices,B2B
6101,Apple TV,3846,Smart.Home.Devices,B2B
6102,Apple TV,9677,Smart.Home.Devices,B2B
6103,Apple TV,8726,Smart.Home.Devices,B2B
6104,Apple TV,991,Smart.Home.Devices,B2B
6105,Apple TV,3216,Smart.Home.Devices,B2B
6106,Apple TV,7766,Smart.Home.Devices,B2B
6107,Apple TV,2011,Smart.Home.Devices,B2B
6108,Apple TV,1229,Smart.Home.Devices,B2B
6109,Apple TV,9138,Smart.Home.Devices,B2B
6110,Apple TV,2338,Smart.Home.Devices,B2B
6111,Apple TV,994,Smart.Home.Devices,B2B
6112,Apple TV,2061,Smart.Home.Devices,B2B
6113,Apple TV,3878,Smart.Home.Devices,B2B
6114,Apple TV,6231,Smart.Home.Devices,B2B
6115,Apple TV,6741,Smart.Home.Devices,B2B
6116,Apple TV,7366,Smart.Home.Devices,B2B
6117,Apple TV,9510,Smart.Home.Devices,B2B
6118,Apple TV,8509,Smart.Home.Devices,B2B
6119,Apple TV,3405,Smart.Home.Devices,B2B
6120,Apple TV,8119,Smart.Home.Devices,B2B
6121,Apple TV,8858,Smart.Home.Devices,B2B
6122,Apple TV,9075,Smart.Home.Devices,B2B
6123,Apple TV,1333,Smart.Home.Devices,B2B
6124,Apple TV,6632,Smart.Home.Devices,B2B
6125,Apple TV,8549,Smart.Home.Devices,B2B
6126,Apple TV,1104,Smart.Home.Devices,B2B
6127,Apple TV,223,Smart.Home.Devices,B2B
6128,Apple TV,1115,Smart.Home.Devices,B2B
6129,Apple TV,1066,Smart.Home.Devices,B2B
6130,Apple TV,518,Smart.Home.Devices,B2B
6131,Apple TV,6731,Smart.Home.Devices,B2B
6132,Apple TV,8449,Smart.Home.Devices,B2B
